,Country Name,Indicator Name,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
349446,Sweden,Net lending (+) / net borrowing (-) (% of GDP),-0.311746245,-3.322806256,-12.21839384,-10.42765967,-6.609019532,-2.761299384,-1.090819037,0.999300945,0.959728752,3.085354697,1.632244039,-0.8645918,-0.918199805,0.162603694,1.410160401,1.969395849,3.206327904,2.020102261,-0.611822157,-0.239451687,0.01523644,-0.909490191,-1.365014148,-1.121037486,0.375193347,1.571721693,1.646669235,1.465876438,1.469516809,-2.981618874,-0.720170486,
349447,Sweden,Net lending (+) / net borrowing (-) (current LCU),-5170000000,-55020000000,-2.03E+11,-1.84E+11,-1.26E+11,-54023000000,-22332000000,21514000000,21733000000,74300000000,40867000000,-22465000000,-24824000000,4602000000,41333000000,61478000000,1.06E+11,68931000000,-20442000000,-8557000000,568000000,-34043000000,-52180000000,-44760000000,15985000000,69392000000,76160000000,70777000000,74205000000,-1.50E+11,-39336000000,
349448,Sweden,Net migration,18514,19363,20278,21185,22161,23219,24183,25405,26554,27734,29249,31068,33445,36044,39103,42580,46383,50669,55405,60639,65397,69451,72873,75670,77987,79667,80765,81492,81585,81066,80097,
349449,Sweden,Net ODA provided to the least developed countries (% of GNI),0.258082203,0.216407539,0.23594354,0.196317489,0.157943848,0.169394107,0.165084065,0.133615553,0.12398714,0.150238977,0.149818882,0.1433056,0.201495663,0.167519561,0.178975797,0.188791884,0.1612459,0.186876999,0.199153635,0.177235574,0.218903871,0.176903599,0.186349006,0.17295946,0.16786119,0.160998856,0.187327391,0.209811821,0.197974277,0.199417243,,
349450,Sweden,"Net ODA provided, to the least developed countries (current US$)",610040000,516950000,423580000,370190000,351530000,405500000,361230000,293700000,289600000,337310000,325660000,344660000,608670000,586640000,638570000,728590000,748500000,902690000,807730000,828750000,1203910000,951780000,1071150000,985020000,847260000,837570000,1022840000,1174670000,1077710000,1111610000,,
349452,Sweden,"Net ODA provided, total (constant 2020 US$)",2282915641,2529678360,2379327709,2363593977,1972607205,2153724958,2092559321,1963115566,2095040744,2526479690,2577424678,2882516186,2810923291,2885215229,3600128923,4109280025,4019978727,4196601627,4503889077,4193505679,4619791891,4465269569,4733547594,5242445262,7170946895,4946836174,5503520784,5895599282,5427364819,6348350000,5354932917,
349453,Sweden,"Net ODA provided, total (current US$)",2116430000,2459530000,1768520000,1819190000,1703960000,1999000000,1730590000,1572720000,1629880000,1798950000,1665600000,2011560000,2400110000,2722010000,3361680000,3954960000,4338940000,4731750000,4548230000,4533490000,5603120000,5239790000,5827290000,6232720000,7089300000,4893740000,5563250000,6000040000,5204710000,6348350000,5926630000,
349483,Sweden,"Net primary income (BoP, current US$)",-6398535189,-10038622433,-9133917972,-5919089915,-6473304317,-8302969622,-6109385864,-3663146068,-1807784157,-1230621554,-1028966338,-780220401.5,5235735411,1412055398,4817035062,10933198103,15365460816,18107361973,10530067600,13690063373,11768634248,12919793474,11925994379,10927191488,2912887618,1931605384,8490998762,10021042245,15236035097,19073240705,24212773750,21429678391
349484,Sweden,Net primary income (Net income from abroad) (constant LCU),-49646751000,-79243694000,-89150551000,-54893158000,-53247406000,-51421650000,-50548730000,-31579594000,-4829513000,1915246000,2432610000,9217305000,55328432000,19259670000,47451900000,94818737000,1.14E+11,1.30E+11,85129522000,1.04E+11,80520634000,89653477000,88919202000,85824333000,36053000000,27030943000,78826357000,90081968000,1.39E+11,1.65E+11,1.90E+11,
349485,Sweden,Net primary income (Net income from abroad) (current LCU),-46698852000,-72618559000,-84640314000,-55951049000,-57455802000,-55978162000,-57007087000,-40339577000,-3607000000,1461000000,1912000000,7432000000,45554000000,15988000000,39913000000,81019000000,99451000000,1.18E+11,78358000000,97076000000,76129000000,85706000000,85853000000,84273000000,36053000000,27429000000,81984000000,96457000000,1.53E+11,1.83E+11,2.17E+11,
349486,Sweden,Net primary income (Net income from abroad) (current US$),-7722051989,-12469202816,-10874428144,-7251330552,-8054625077,-8347529180,-7466650586,-5074244774,-436554467.3,159458749.8,185107450.5,763264441.2,5633475944,2175567637,5340897661,10980789367,14714363708,17853623049,10237764741,13468702672,11723799487,12650302539,13179823983,12283288283,4274295237,3203577049,9590049668,11096554106,16135373870,19922241418,25292988113,
349487,Sweden,"Net secondary income (BoP, current US$)",-1984300595,-2614383757,-1807293935,-1880343154,-2969938736,-2616076774,-2729469689,-2517667140,-3505673041,-3142196776,-2596448344,-3377871619,-4175218389,-5450395412,-6032791315,-6324673938,-6780077644,-8331947337,-6307076926,-8166211227,-9155487334,-10827433982,-9801043364,-9595359091,-8012447689,-6701722847,-8088182657,-9053412828,-10312306985,-11492379632,-11768810563,-10347681199
349489,Sweden,Net secondary income (Net current transfers from abroad) (current LCU),-13033120000,-9509925000,-11601051000,-10994859000,-12679508000,-7865219000,-14171492000,-19011626000,-30841000000,-32031000000,-33622000000,-32863000000,-37496000000,-43070000000,-45194000000,-51682000000,-51821000000,-61384000000,-54125000000,-61909000000,-60168000000,-62681000000,-63825000000,-65862000000,-65665000000,-55507000000,-68387000000,-77034000000,-95621000000,-1.05E+11,-1.03E+11,
349490,Sweden,Net secondary income (Net current transfers from abroad) (current US$),-2155137137,-1632932204,-1490481185,-1424948386,-1777517318,-1172870683,-1856147799,-2391439154,-3732679880,-3495977559,-3255064174,-3375021439,-4636976204,-5860751697,-6047566680,-7004642813,-7667223474,-9313165900,-7071632975,-8589496000,-9265819432,-9251786496,-9798169729,-9599776119,-7784972034,-6482954219,-7999545359,-8862103828,-10109692327,-11391691601,-12060420378,
349491,Sweden,"Net trade in goods (BoP, current US$)",6562038341,6990098141,7757570830,9815681499,16277810547,18889522995,18203303648,19506877258,19616328237,20402554737,21134859188,18262637854,22284220500,28427333650,25879578678,28898065449,29369879698,29628422562,19440469866,20391075751,22353499115,21948268081,18144367118,16932368221,11489864059,8472024366,11161670201,11155611931,20710340114,21663262827,27114259827,20428538193
349492,Sweden,"Net trade in goods and services (BoP, current US$)",3729753114,3825511647,6781942062,8542057142,14383610468,16811305568,16244548745,15728309639,16091289013,16061659825,18591350342,16610629030,18511561810,26940503054,24798839623,29860287392,31342881729,31027233567,21695731951,23672379779,28825149689,28324831033,28578977578,23165519016,21258205338,16106859316,14624785036,12727122928,23585033568,24774748644,31031365367,16372560491
349497,Sweden,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),6187.344798,6300.300608,6489.060092,6381.93,6225.207301,6397.881877,6373.851967,6332.010097,6176.824758,6220.340243,5943.223019,5899.108608,5892.81703,5947.074157,5841.874913,5814.370169,5705.603981,5884.004749,5653.986539,5900.570752,5668.695873,5594.201099,5630.084656,5843.499691,5931.879051,5951.423769,6150.03832,5982.125071,6193.201422,6381.072374,,
349499,Sweden,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),784.022114,813.372908,816.495003,843.392121,877.421146,908.472092,896.973952,892.092507,873.712766,911.695424,879.775679,895.793423,926.787491,940.498752,930.146584,959.568627,982.185648,979.494062,982.710038,1049.182002,1011.412678,1040.999575,1040.037797,1048.180451,1089.951248,1135.679992,1193.079992,1182.279992,1182.379992,1186.779992,,
349500,Sweden,Number of deaths ages 10-14 years,72,70,68,67,67,66,67,68,70,72,73,74,74,72,69,65,60,56,52,49,48,47,47,48,48,48,49,49,50,50,50,
349501,Sweden,Number of deaths ages 15-19 years,225,205,187,173,164,160,159,160,163,167,171,176,180,184,187,188,187,184,178,169,158,148,138,132,128,127,129,132,135,137,138,
349502,Sweden,Number of deaths ages 20-24 years,336,311,291,278,269,263,258,255,255,258,262,266,269,270,269,269,269,271,275,279,284,289,291,291,288,282,274,266,259,254,250,
349503,Sweden,Number of deaths ages 5-9 years,66,66,66,67,68,69,69,69,67,64,60,55,51,47,44,42,41,41,40,40,40,40,40,40,39,39,38,38,37,36,35,
349504,Sweden,Number of infant deaths,681,631,567,496,428,372,334,314,304,303,305,308,312,308,300,295,291,286,283,283,279,273,272,272,270,268,263,254,246,236,227,
349506,Sweden,Number of neonatal deaths,413,390,357,319,277,242,219,209,205,208,208,212,210,204,195,194,189,184,182,184,178,179,180,183,182,182,175,170,164,157,153,
349508,Sweden,Number of under-five deaths,800,747,677,599,523,459,413,386,372,367,367,369,372,368,360,354,350,344,341,342,338,332,331,331,329,326,320,310,301,289,279,
349511,Sweden,"Official exchange rate (LCU per US$, period average)",6.047466667,5.823833333,7.783426667,7.71597,7.133268333,6.705955833,7.634894167,7.949868167,8.262428333,9.162244167,10.32913583,9.737123333,8.086304167,7.348886667,7.473088333,7.378249167,6.75877,6.591099167,7.653819167,7.207524167,6.493543333,6.775015833,6.513971667,6.860785,8.434840833,8.561991667,8.548860833,8.692518333,9.458349167,9.210309028,8.576566716,10.11425128
349513,Sweden,Ores and metals exports (% of merchandise exports),3.198774147,3.209761389,3.13198368,2.907423264,2.919184067,2.649162294,2.8472267,2.531083064,2.527735378,2.357545931,2.467299446,2.416786423,2.334745819,2.654852415,3.085525316,3.863469332,3.881521492,3.997754231,3.70919048,4.818902627,5.211233064,5.278931239,4.66026191,4.677433767,4.008965734,3.99595435,4.76473096,4.564209974,4.377477903,4.987531141,6.005961535,5.482749988
349514,Sweden,Ores and metals imports (% of merchandise imports),3.384940272,3.207099374,3.347124614,3.739441015,3.775236978,3.165910708,3.369157133,3.006103333,2.967792108,3.131291044,3.152242917,3.128528024,2.829701242,3.326257236,3.283315099,4.266730835,4.501289888,3.505905994,3.111044749,3.703658671,3.624276103,3.303324646,2.922144997,2.785111125,2.717223631,2.508717633,2.688557686,2.696224888,2.612728446,2.630969053,3.269507962,3.277533415
349515,Sweden,Other expense (% of expense),0.367114448,0.952105735,1.444964456,0.830950197,13.64916023,13.97775901,13.68983575,14.12511171,14.12399445,14.47549261,13.76933235,13.48252625,14.11462592,14.34164412,14.52763015,13.71621534,12.77467512,12.22055317,12.37892389,11.81247886,11.5081446,11.58928394,11.25644136,11.21797763,11.07333391,11.20147306,11.31946603,11.60029166,11.78240038,12.05077941,12.10855822,
349516,Sweden,Other expense (current LCU),2230000000,6260000000,10590000000,6160000000,1.11E+11,1.10E+11,1.07E+11,1.14E+11,1.16E+11,1.20E+11,1.15E+11,1.18E+11,1.29E+11,1.33E+11,1.41E+11,1.37E+11,1.32E+11,1.32E+11,1.40E+11,1.40E+11,1.38E+11,1.43E+11,1.45E+11,1.48E+11,1.52E+11,1.58E+11,1.66E+11,1.78E+11,1.86E+11,2.11E+11,2.18E+11,
349519,Sweden,Other manufacturing (% of value added in manufacturing),50.07036907,47.40893632,47.43634931,48.02094753,51.51027031,48.72670192,45.47711543,45.67493757,45.35547004,47.89045372,49.73911149,49.65224851,46.9403255,45.65522687,45.50529202,45.63750579,46.55603353,51.25962127,54.99182665,51.22562555,58.7557917,42.2264532,41.22657864,49.40066847,42.60681664,43.17353031,43.20025695,42.96979217,54.86727294,41.98304363,42.01106354,
349520,Sweden,Other taxes (% of revenue),7.483204981,6.870053905,6.071574414,4.078947368,23.90565026,26.43799048,25.88458654,31.46764799,31.85151269,29.02084191,31.24126357,32.95426581,32.41591027,31.45399782,29.8648021,29.38744509,28.4178345,29.5772746,29.07008075,28.06271496,28.64884718,29.98142988,29.97189485,29.96010102,29.22176758,29.63723849,29.87283463,29.98114937,29.8745833,29.19186175,29.22848987,
349521,Sweden,Other taxes (current LCU),45670000000,41930000000,32710000000,22320000000,1.69E+11,1.97E+11,2.01E+11,2.60E+11,2.75E+11,2.66E+11,2.76E+11,2.85E+11,2.93E+11,2.99E+11,3.07E+11,3.17E+11,3.30E+11,3.44E+11,3.27E+11,3.36E+11,3.50E+11,3.64E+11,3.74E+11,3.85E+11,4.08E+11,4.42E+11,4.65E+11,4.85E+11,5.00E+11,4.77E+11,5.25E+11,
349532,Sweden,"Patent applications, nonresidents",702,657,614,636,924,857,940,753,853,844,574,597,703,462,438,413,398,306,463,353,337,148,163,441,390,352,305,442,388,432,425,
349533,Sweden,"Patent applications, residents",3154,3291,3760,3953,3941,4111,4130,3972,4142,4224,3926,3358,3025,2768,2522,2446,2527,2549,2186,2196,2004,2288,2332,1984,2038,2032,1992,1838,1802,1764,1771,
349553,Sweden,Permanent cropland (% of land area),0.00736486,0.00736486,0.00736486,0.00736486,0.00736486,0.00736486,0.00736486,0.00736486,0.00736486,0.007119365,0.007119365,0.007119365,0.007119365,0.007119365,0.007119365,0.007610356,0.007610356,0.007610356,0.007119365,0.007119365,0.006382879,0.006382879,0.011194588,0.008813283,0.008175578,0.008347437,0.008151027,0.007979168,0.008298886,0.008544416,0.008544416,
349560,Sweden,"Personal remittances, paid (current US$)",359942396.6,319111607.6,245369933.5,216302063,317286477.6,406091303.4,384313304.9,503213026.8,484308456.2,538812671.4,578107476.3,507652303,567717314.7,660148512.9,728975390.3,930169752.5,1055652090,1205758489,1071467575,1160032062,1389946210,1386645913,1623582595,1590873486,2275887117,2674566147,3337510465,3439935426,3144696518,2937970539,3572590010,3665900104
349561,Sweden,"Personal remittances, received (% of GDP)",0.075463901,0.081664959,0.108648657,0.1088566,0.095478524,0.092519366,0.117772838,0.046365553,0.132809396,0.166570429,0.238529978,0.191912812,0.406001193,0.414370126,0.461861214,0.530640487,0.652503612,0.791084027,0.90896397,0.81905508,0.763758725,0.777125668,0.783122403,0.783781998,0.695834348,0.575039786,0.563161053,0.556612066,0.60028429,0.569096994,0.489360994,0.561395482
349562,Sweden,"Personal remittances, received (current US$)",206945068.4,232189392.1,231370147.7,249319122.3,255220836.9,269921303.8,315803567.1,125562625.2,363992361.7,437804032.9,578184768.6,512116309.9,1357412370,1595817025,1811506054,2245090114,3205455117,4095491169,3967954238,4060977951,4384693878,4293492858,4595689775,4561329199,3514685603,2965219522,3046806887,3091731621,3204794941,3113268860,3116526011,3289436026
349580,Sweden,"Population ages 00-04, female (% of female population)",6.417495973,6.580725694,6.661987483,6.628847165,6.458538981,6.174520215,5.8404271,5.506282935,5.221496395,5.027243075,4.936457023,4.939543713,5.014223945,5.122432869,5.235874248,5.356843862,5.474312638,5.564321794,5.642703658,5.731348671,5.795128307,5.819998005,5.832620034,5.831865064,5.807102615,5.787964491,5.779210412,5.754018158,5.711917522,5.64995881,5.571948701,5.481247654
349581,Sweden,"Population ages 00-04, male (% of male population)",6.929194357,7.109603131,7.192096571,7.142616845,6.951301478,6.637736744,6.270080024,5.914364288,5.618265009,5.41612551,5.324734551,5.330974242,5.40547513,5.511236381,5.619958717,5.736728389,5.853715074,5.944765004,6.023027296,6.110154583,6.166692658,6.178746812,6.17715255,6.161618472,6.127687412,6.102216333,6.082140267,6.041579579,5.98242503,5.899745682,5.804365811,5.703469219
349582,Sweden,Population ages 0-14 (% of total population),18.09726139,18.32124614,18.54668869,18.71325032,18.7796637,18.77648649,18.73076223,18.65761098,18.5600352,18.42647937,18.25967093,18.0840503,17.89030672,17.66293464,17.3967806,17.12425627,16.89515998,16.72182,16.62431289,16.62836794,16.71639615,16.85611946,17.02363536,17.19055182,17.35065522,17.50667139,17.63405245,17.70954266,17.7424321,17.74508547,17.71402806,17.59978129
349583,Sweden,"Population ages 0-14, female",759269,773012,787021,799731,806726,807833,806407,803880,800553,796357,791483,786517,781065,774176,765489,757745,753108,750858,752293,758443,767853,779673,794076,810225,826702,844593,862051,875492,885709,891973,895526,895894
349584,Sweden,"Population ages 0-14, female (% of female population)",17.41302742,17.62540226,17.84222538,18.00259056,18.06473118,18.06078126,18.01933927,17.95446533,17.86985613,17.75389616,17.60644982,17.44948592,17.27435274,17.06494222,16.8165441,16.56418772,16.3545987,16.19381047,16.10181323,16.11089405,16.20388366,16.34908541,16.52877012,16.71662376,16.89583777,17.06514098,17.20412415,17.28949999,17.33283143,17.34609598,17.32448976,17.22284841
349585,Sweden,"Population ages 0-14, male",800239,815086,829983,843432,850943,852196,850528,847500,843472,838461,832890,827477,821590,814345,805366,797224,792476,790833,793521,800986,811714,824924,840258,856590,873521,892608,911528,926492,938016,945254,949534,949785
349586,Sweden,"Population ages 0-14, male (% of male population)",18.79810395,19.03390858,19.26806946,19.44092625,19.51173802,19.50934857,19.45917726,19.37742508,19.26628453,19.114235,18.92697526,18.73151844,18.51803744,18.27162912,17.98666166,17.69286266,17.44305692,17.25602371,17.15197244,17.1499586,17.2319757,17.36512248,17.51932866,17.66423894,17.8042374,17.94601611,18.06089293,18.1256594,18.14736743,18.13879047,18.09780875,17.97076711
349587,Sweden,"Population ages 0-14, total",1559509,1588098,1617004,1643163,1657669,1660029,1656935,1651380,1644025,1634817,1624373,1613994,1602655,1588522,1570855,1554969,1545585,1541691,1545814,1559429,1579568,1604597,1634334,1666815,1700223,1737202,1773580,1801984,1823725,1837227,1845060,1845679
349588,Sweden,"Population ages 05-09, female (% of female population)",5.486359786,5.585053851,5.74797597,5.957064408,6.186632924,6.407726646,6.582116727,6.673472868,6.653192875,6.495339012,6.218938477,5.891655509,5.562101463,5.277538685,5.082285944,4.989724854,4.99002009,5.064165057,5.172622783,5.284714776,5.404611868,5.523303816,5.615886013,5.696308785,5.787368893,5.854509489,5.882174509,5.896772423,5.897908251,5.877544759,5.861789098,5.837266269
349589,Sweden,"Population ages 05-09, male (% of male population)",5.939960549,6.048470084,6.221032013,6.444934711,6.68852059,6.925753545,7.118007924,7.209701996,7.168606256,6.983059133,6.668120146,6.297659925,5.942378249,5.649654588,5.450661848,5.358379795,5.358906499,5.424289226,5.517447552,5.613009667,5.722616373,5.840239779,5.937070384,6.022500338,6.115672498,6.177191173,6.192785335,6.193489293,6.179728495,6.151228376,6.133061003,6.102473096
349590,Sweden,"Population ages 10-14, female (% of female population)",5.509171662,5.459622714,5.432261924,5.416678987,5.419559272,5.4785344,5.596795445,5.774709526,5.995166864,6.231314073,6.451054319,6.6182867,6.698027329,6.664970667,6.49838391,6.217619009,5.89026597,5.565323615,5.286486793,5.094830607,5.004143485,5.005783589,5.080264074,5.188449907,5.301366263,5.422666997,5.54273923,5.638709412,5.723005656,5.818592416,5.890751962,5.904334485
349591,Sweden,"Population ages 10-14, male (% of male population)",5.928949042,5.875835368,5.854940873,5.85337469,5.871915953,5.945858278,6.071089316,6.2533588,6.479413269,6.715050363,6.93412056,7.10288427,7.17018406,7.110738151,6.916041096,6.597754477,6.230435341,5.88696948,5.611497593,5.426794352,5.342666666,5.346135893,5.405105724,5.480120127,5.560877492,5.666608606,5.785967325,5.89059053,5.985213909,6.087816416,6.160381935,6.164824799
349592,Sweden,"Population ages 15-19, female (% of female population)",6.227964233,6.035002458,5.839116492,5.659851294,5.54056689,5.488051194,5.465329505,5.463179733,5.471554771,5.492639565,5.559625389,5.6774994,5.845895009,6.049071781,6.266264724,6.468818321,6.621370936,6.693977975,6.662483558,6.503381499,6.235594033,5.925246266,5.61679727,5.350655668,5.167429091,5.080041335,5.080942412,5.153795747,5.260369879,5.37462457,5.498593439,5.612832838
349593,Sweden,"Population ages 15-19, male (% of male population)",6.683902719,6.473989238,6.261915997,6.066303352,5.937094117,5.880212472,5.85834619,5.867660568,5.892986452,5.929377694,6.006737662,6.122618043,6.283948626,6.479995751,6.688095193,6.890388914,7.051692335,7.126723253,7.092961308,6.932964948,6.653431709,6.328283356,6.027321612,5.796664139,5.64659402,5.576129679,5.581320014,5.633519334,5.688324244,5.750590098,5.850491815,5.937321021
349594,Sweden,Population ages 15-64 (% of total population),64.11456463,63.9395901,63.77895905,63.66762365,63.64260848,63.68918832,63.78074538,63.91664485,64.09953648,64.3089508,64.52589393,64.74045184,64.94925267,65.14148716,65.36317114,65.58839622,65.69644235,65.6474691,65.44182588,65.10384892,64.68604459,64.24247774,63.8042117,63.39807244,63.05763777,62.78586827,62.5723316,62.4088223,62.28800055,62.22232113,62.18168705,62.15121182
349595,Sweden,"Population ages 15-64, female",2720344,2728298,2736808,2751199,2764370,2770699,2776265,2783621,2793536,2806956,2823811,2842358,2862087,2881763,2903236,2929653,2956326,2977261,2993192,3002814,3005239,3005286,3007885,3015544,3028257,3050572,3078721,3103868,3126526,3142874,3156984,3175449
349596,Sweden,"Population ages 15-64, female (% of female population)",62.38815972,62.20777101,62.04502579,61.93168358,61.90154602,61.94472858,62.03625884,62.17149902,62.35703089,62.57800179,62.8153335,63.05989017,63.29911517,63.52187515,63.77935923,64.04177339,64.19995155,64.21078542,64.06522226,63.78596227,63.41906083,63.01830747,62.60946725,62.21691467,61.89046209,61.63728695,61.44263486,61.29620358,61.18437737,61.11913335,61.0737859,61.04546344
349597,Sweden,"Population ages 15-64, male",2804648,2814028,2823799,2839293,2853323,2860061,2865820,2873625,2884320,2898605,2916387,2935700,2956216,2976757,2998779,3026105,3053645,3075196,3091925,3102707,3107082,3110195,3117561,3131603,3150878,3179723,3214615,3246363,3275987,3299278,3319743,3342312
349598,Sweden,"Population ages 15-64, male (% of male population)",65.88287501,65.7132673,65.55453216,65.44512937,65.42541606,65.47546616,65.56689833,65.70316032,65.88261495,66.07894734,66.2733334,66.45518743,66.63093997,66.79008481,66.97330884,67.1585962,67.21324118,67.10100681,66.83202403,66.43222008,65.96061041,65.47140184,65.00095531,64.57862969,64.22164343,63.92876378,63.69391467,63.51104191,63.37905351,63.31089756,63.27321274,63.23951424
349599,Sweden,"Population ages 15-64, total",5524992,5542327,5560607,5590492,5617694,5630760,5642084,5657246,5677856,5705560,5740198,5778058,5818303,5858520,5902015,5955758,6009971,6052458,6085118,6105521,6112322,6115482,6125446,6147147,6179135,6230295,6293336,6350231,6402513,6442152,6476727,6517761
349600,Sweden,"Population ages 20-24, female (% of female population)",6.670185797,6.53323868,6.433430544,6.398760211,6.360933993,6.242892637,6.077191467,5.909919234,5.759822405,5.666831587,5.634550617,5.628596651,5.639624313,5.656144386,5.680170355,5.744478281,5.85523467,6.015087649,6.209605852,6.417585918,6.614315573,6.766417689,6.841318596,6.814478765,6.663989414,6.404535575,6.098110745,5.790470473,5.522136061,5.335614274,5.243009882,5.244831954
349601,Sweden,"Population ages 20-24, male (% of male population)",7.172754774,7.001545372,6.873952042,6.823798081,6.776206654,6.646744468,6.468484789,6.289953887,6.127522881,6.026424,5.990104825,5.983847529,6.005127161,6.036571182,6.074959369,6.14893103,6.252912658,6.396328638,6.571456261,6.762074058,6.959243338,7.127814217,7.217619247,7.202932681,7.067973592,6.816526816,6.515061757,6.238768378,6.042598956,5.92617771,5.873222907,5.886884794
349602,Sweden,"Population ages 25-29, female (% of female population)",6.923852944,7.062846981,7.10852824,7.007914543,6.839627219,6.705480784,6.600934445,6.53069491,6.521158657,6.506498449,6.407992054,6.258498225,6.104871957,5.965222172,5.883033582,5.861858692,5.865976012,5.888782722,5.917301756,5.948868764,6.017346293,6.132003691,6.292203851,6.484495173,6.689863872,6.881560579,7.024957244,7.090533827,7.054757265,6.899084404,6.633756742,6.310584987
349603,Sweden,"Population ages 25-29, male (% of male population)",7.523957095,7.677196275,7.711409417,7.577975044,7.365733386,7.183395193,7.03507981,6.933319122,6.908987061,6.887460598,6.782493621,6.626275114,6.466607665,6.319559267,6.232091994,6.207973641,6.212198613,6.242461542,6.28067363,6.31991301,6.390378195,6.489982457,6.625193214,6.790265464,6.96925865,7.150450982,7.301058801,7.37681797,7.351076798,7.212121293,6.960341879,6.640813751
349604,Sweden,"Population ages 30-34, female (% of female population)",6.415656306,6.370030662,6.38927155,6.512767056,6.706421799,6.90496222,7.071130524,7.144383748,7.072701495,6.927870345,6.807074267,6.711267364,6.644381473,6.632914731,6.617982706,6.522635844,6.378623103,6.234820518,6.106461726,6.033995477,6.022643466,6.037147612,6.069712347,6.10666155,6.14559542,6.220078923,6.338672952,6.501117594,6.695058953,6.903744668,7.099116522,7.233515877
349605,Sweden,"Population ages 30-34, male (% of male population)",6.908773015,6.867998868,6.904242086,7.043478281,7.257480555,7.479256317,7.656500677,7.715890096,7.608960835,7.417345058,7.245940804,7.106313357,7.010596793,6.987615083,6.968975608,6.870589996,6.720497973,6.568145806,6.430581076,6.350497653,6.332576344,6.345373846,6.38347219,6.428121391,6.47547102,6.554360417,6.662162537,6.805241757,6.977773801,7.16591554,7.356044953,7.500599536
349606,Sweden,"Population ages 35-39, female (% of female population)",6.578075947,6.545487859,6.500260857,6.45803516,6.417781846,6.373394196,6.357370116,6.403198997,6.548832439,6.757613669,6.962407599,7.128765298,7.196735927,7.117617654,6.965383517,6.836678588,6.734669877,6.665291406,6.651667386,6.635233414,6.543388217,6.405929079,6.268821843,6.145840495,6.077762658,6.068879663,6.082854218,6.114151605,6.150417994,6.19071452,6.265912009,6.380290449
349607,Sweden,"Population ages 35-39, male (% of male population)",7.026778691,6.995067764,6.944520037,6.904120503,6.867786539,6.82014892,6.80705622,6.867910991,7.026169533,7.250839907,7.473369851,7.644544226,7.693715015,7.577245494,7.380621646,7.205046743,7.061052391,6.961205504,6.932292938,6.907677505,6.809759444,6.666171776,6.52141623,6.391464932,6.316945125,6.300291822,6.312405641,6.351236414,6.398093802,6.452461532,6.539660208,6.6501524
349608,Sweden,"Population ages 40-44, female (% of female population)",7.280932399,7.039549523,6.827173988,6.640516354,6.512723854,6.469867031,6.463756986,6.442316552,6.421781065,6.399129274,6.363828765,6.350602655,6.392899247,6.526542304,6.719512935,6.907359734,7.056021357,7.11094043,7.025964696,6.871046513,6.741595161,6.642473945,6.574900399,6.560687858,6.546502094,6.459789981,6.327796814,6.197288984,6.079471562,6.016245876,6.01121399,6.029995421
349609,Sweden,"Population ages 40-44, male (% of male population)",7.706359481,7.441390233,7.223039267,7.036111912,6.899826789,6.855085528,6.850553842,6.825780224,6.807124054,6.784452208,6.739695878,6.72155394,6.771914353,6.912909814,7.116461497,7.317753388,7.467094241,7.500067299,7.378698406,7.182842978,7.010497986,6.873574831,6.778882727,6.750706437,6.728899529,6.638645726,6.504095324,6.370345108,6.251832622,6.188208307,6.181605208,6.207408285
349610,Sweden,"Population ages 45-49, female (% of female population)",7.059827366,7.323110587,7.440096276,7.422023476,7.298528636,7.106457257,6.896665482,6.71288151,6.552787433,6.445829458,6.413408201,6.411373389,6.389395077,6.36264092,6.331361971,6.285836562,6.260186526,6.290879438,6.410437873,6.585132022,6.756296659,6.892230982,6.939361487,6.854848061,6.70569355,6.580421045,6.483435343,6.418039536,6.405307965,6.395465174,6.316002651,6.190188987
349611,Sweden,"Population ages 45-49, male (% of male population)",7.590344121,7.840670972,7.920887392,7.855936562,7.68885116,7.46554891,7.236310887,7.048880744,6.887539811,6.768914311,6.730288782,6.724575611,6.692762854,6.661285168,6.626627887,6.57101653,6.53878985,6.574238149,6.697065196,6.876386569,7.05545969,7.190178777,7.21762962,7.101188955,6.916555254,6.753067294,6.622992459,6.534380175,6.508893617,6.494107066,6.417043179,6.298500079
349612,Sweden,"Population ages 50-54, female (% of female population)",5.377485966,5.534959169,5.793068222,6.110927765,6.472214963,6.840504507,7.11618308,7.252130558,7.25707793,7.154258658,6.974485497,6.770973307,6.587209338,6.422261438,6.30728881,6.263228188,6.247862706,6.214827175,6.177617372,6.135291807,6.080512185,6.047247351,6.069028905,6.175671086,6.337483244,6.497801306,6.624426009,6.66842057,6.589280888,6.45231069,6.339084388,6.259865783
349613,Sweden,"Population ages 50-54, male (% of male population)",5.642991376,5.842803078,6.142364141,6.500605898,6.894546444,7.275902909,7.539541935,7.642046643,7.603050265,7.456434895,7.242986885,7.01669309,6.826811202,6.658102883,6.529904324,6.479248708,6.458713036,6.413156149,6.368392444,6.320597901,6.254529012,6.213263311,6.237136788,6.344685383,6.508007611,6.672560291,6.796810918,6.823684438,6.719686344,6.55732742,6.416275045,6.318099016
